aX,aY,aZ,gX,gY,gZ
0.968,0.425,-0.009,70.313,5.615,-31.860
0.941,0.371,-0.034,55.847,7.690,-42.419
0.868,0.419,-0.026,33.081,6.958,-53.894
0.826,0.513,0.083,13.489,11.841,-62.866
0.816,0.625,0.163,3.113,15.259,-68.176
0.865,0.618,0.234,7.996,12.207,-66.589
0.901,0.506,0.258,23.193,8.057,-57.434
0.897,0.380,0.199,39.490,5.554,-47.241
0.888,0.242,0.136,53.040,6.348,-40.894
0.895,0.113,0.077,63.049,12.024,-39.368
0.849,0.015,0.012,65.063,18.188,-42.419
0.715,-0.025,-0.071,63.721,26.794,-45.837
0.641,-0.061,-0.135,62.927,45.837,-39.917
0.713,-0.065,-0.138,58.838,69.763,-28.625
0.791,-0.071,-0.104,46.265,80.383,-26.794
0.845,-0.054,-0.020,31.860,81.421,-29.236
0.912,-0.076,0.032,25.818,76.355,-31.677
0.894,-0.103,0.058,26.428,63.904,-34.607
0.887,-0.190,0.073,34.241,51.758,-33.508
0.863,-0.264,0.010,44.861,46.814,-29.602
0.843,-0.324,-0.047,54.993,45.410,-27.832
0.876,-0.380,-0.101,61.279,44.678,-27.466
0.880,-0.394,-0.156,60.120,40.894,-29.968
0.841,-0.392,-0.256,56.213,37.842,-32.288
0.796,-0.373,-0.281,48.035,35.889,-29.663
0.866,-0.369,-0.288,40.771,36.255,-18.982
0.943,-0.375,-0.284,26.428,34.851,-7.996
1.014,-0.387,-0.246,4.517,28.870,-4.395
1.022,-0.343,-0.172,-18.372,19.348,-11.597
0.988,-0.346,-0.035,-28.931,13.184,-25.146
1.042,-0.333,-0.017,-19.714,20.447,-34.363
1.061,-0.327,-0.081,-10.010,31.250,-39.673
1.039,-0.309,-0.122,1.587,34.668,-44.495
1.032,-0.289,-0.148,12.512,32.837,-46.387
1.059,-0.274,-0.211,16.235,25.879,-44.006
1.071,-0.253,-0.324,8.240,8.911,-38.757
1.071,-0.245,-0.353,-10.620,-12.573,-30.212
1.094,-0.289,-0.304,-33.325,-33.936,-19.409
1.071,-0.288,-0.239,-53.223,-48.218,-12.878
1.042,-0.243,-0.156,-65.674,-47.791,-12.268

1.053,-0.385,0.165,-9.521,4.700,35.828
1.066,-0.377,0.068,-1.770,-2.441,41.321
1.021,-0.470,0.045,16.235,-4.883,48.340
1.010,-0.604,0.036,20.020,0.122,52.368
0.994,-0.693,0.019,26.489,14.160,53.223
1.014,-0.782,-0.014,28.381,30.029,54.932
1.057,-0.809,-0.085,26.733,45.593,57.373
1.167,-0.805,-0.098,20.142,56.274,58.960
1.255,-0.762,-0.126,10.498,55.115,59.448
1.263,-0.715,-0.195,4.089,46.326,54.993
1.315,-0.704,-0.199,2.808,41.626,45.593
1.317,-0.628,-0.260,-1.648,32.837,32.288
1.250,-0.628,-0.259,-6.653,23.621,22.278
1.219,-0.577,-0.197,-11.230,19.287,11.780
1.170,-0.546,-0.170,-15.381,19.043,2.563
1.121,-0.541,-0.172,-15.686,21.179,-6.897
1.052,-0.567,-0.170,-15.015,24.109,-15.808
0.937,-0.618,-0.159,-14.587,25.208,-20.203
0.796,-0.631,-0.192,-17.395,21.729,-19.287
0.698,-0.617,-0.101,-25.635,19.775,-11.414
0.657,-0.463,-0.173,-38.635,15.503,2.258
0.717,-0.303,-0.109,-38.696,8.362,19.836
0.805,-0.103,-0.060,-30.640,-6.714,35.461
0.839,0.057,-0.053,-19.043,-32.227,48.523
0.786,0.187,-0.105,-6.348,-59.875,56.396
0.681,0.249,-0.145,3.967,-79.041,59.265
0.562,0.230,-0.158,8.728,-80.566,60.791
0.472,0.198,-0.174,4.822,-65.857,57.678
0.458,0.197,-0.170,-7.385,-39.551,52.429
0.486,0.295,-0.187,-26.428,-10.315,49.194
0.589,0.456,-0.219,-44.922,15.930,49.683
0.642,0.540,-0.063,-57.068,35.217,53.650
0.844,1.128,-0.316,-64.514,37.781,53.894
0.851,1.435,-0.219,-58.411,45.471,72.998
0.887,1.466,-0.071,-41.687,45.776,102.295
1.184,1.329,-0.108,-35.828,23.499,124.207
1.215,1.196,-0.215,-41.992,7.507,130.920
1.205,1.120,-0.230,-54.504,7.751,121.155
1.241,1.138,-0.081,-72.876,15.564,99.426
1.299,1.202,0.133,-88.379,21.545,74.951
1.388,1.215,0.353,-89.966,13.672,52.124
1.403,1.159,0.504,-76.599,-11.780,31.616
1.310,1.082,0.663,-59.937,-46.753,14.160
1.157,1.058,0.794,-44.495,-81.787,0.183
0.940,0.993,0.763,-27.344,-109.619,-9.705
0.748,0.892,0.655,-7.629,-121.277,-14.282
0.600,0.745,0.516,11.536,-111.389,-14.893
0.500,0.651,0.394,24.597,-88.745,-13.550
0.452,0.635,0.253,28.748,-61.829,-10.559
0.466,0.665,0.168,25.940,-34.363,-3.174
0.584,0.694,0.064,21.851,-10.803,6.653
0.760,0.661,-0.028,21.912,11.902,13.672
0.923,0.634,-0.035,25.208,30.090,13.428
1.043,0.690,-0.017,25.940,34.424,5.371
1.125,0.717,0.021,24.658,30.151,-5.127
1.189,0.711,0.111,26.184,21.362,-16.479
1.158,0.710,0.146,33.264,5.249,-28.503
1.055,0.707,0.132,43.152,-11.108,-36.011
0.984,0.665,0.106,49.561,-19.348,-36.743
0.939,0.599,0.097,47.668,-19.226,-33.203
0.912,0.572,0.109,41.138,-13.855,-30.334
0.904,0.595,0.145,33.447,-5.493,-29.419
0.901,0.665,0.174,28.503,0.488,-28.748
0.922,0.730,0.190,25.818,2.747,-25.513
0.957,0.740,0.203,28.015,0.854,-20.142
0.998,0.729,0.197,34.241,-4.517,-14.282
1.038,0.697,0.149,42.297,-12.634,-10.803
1.033,0.642,0.082,50.537,-16.968,-11.902
0.976,0.568,0.039,54.382,-15.564,-16.418
0.957,0.464,0.079,49.866,-9.033,-22.217
0.905,0.453,0.034,36.255,-7.202,-29.846
0.839,0.482,0.042,20.020,-3.052,-38.696
0.840,0.605,0.148,9.460,8.179,-48.767
0.820,0.715,0.242,4.395,14.099,-59.021
0.853,0.722,0.289,12.878,16.968,-64.087
0.903,0.592,0.267,33.386,15.930,-59.021
0.912,0.441,0.237,55.115,13.184,-48.767
0.892,0.308,0.175,69.336,7.080,-38.757
0.836,0.192,0.086,74.646,3.113,-28.809
0.793,0.089,0.008,72.876,6.653,-21.301
0.786,0.023,-0.047,64.880,16.479,-18.921
0.799,-0.003,-0.089,50.842,28.748,-23.193
0.816,0.017,-0.087,34.119,41.077,-33.142
0.861,0.061,-0.040,18.616,50.415,-46.387
0.922,0.069,0.045,9.338,52.490,-58.777
0.928,0.082,0.108,10.071,48.035,-65.186
0.941,0.078,0.181,15.503,39.551,-66.467
0.944,0.003,0.198,22.583,29.785,-65.491
0.898,-0.079,0.156,29.053,23.560,-65.735
0.808,-0.133,0.008,34.424,24.902,-66.833
0.761,-0.179,-0.145,33.813,35.095,-63.721
0.794,-0.209,-0.224,31.799,49.988,-60.486
0.860,-0.203,-0.229,29.724,59.265,-57.495
0.966,-0.165,-0.156,24.536,55.725,-53.528
1.040,-0.173,-0.070,21.851,39.368,-47.913
1.086,-0.172,0.003,24.719,17.273,-45.349
1.053,-0.197,-0.007,29.907,-1.343,-47.668
0.954,-0.295,-0.022,36.804,-5.310,-52.490
0.877,-0.427,-0.042,43.213,7.874,-58.899
0.812,-0.526,-0.141,46.021,31.555,-65.430
0.806,-0.625,-0.214,42.603,56.274,-67.017
0.827,-0.652,-0.263,30.518,74.585,-63.232
0.847,-0.614,-0.310,15.808,84.778,-56.274
0.896,-0.582,-0.330,5.066,85.632,-46.143
0.982,-0.582,-0.308,-1.038,75.500,-32.410
1.053,-0.597,-0.269,-4.517,57.373,-19.775
1.082,-0.620,-0.234,-5.066,36.560,-11.414
1.086,-0.639,-0.201,-3.845,17.395,-7.263
1.056,-0.660,-0.187,-1.831,2.258,-7.324
1.010,-0.668,-0.183,1.221,-7.507,-10.620
0.926,-0.650,-0.213,5.798,-11.719,-16.785
0.857,-0.661,-0.182,7.263,-9.277,-22.339
0.811,-0.637,-0.193,8.545,-2.319,-24.902
0.785,-0.621,-0.218,7.324,6.470,-22.949
0.786,-0.612,-0.244,2.441,14.038,-17.456
0.816,-0.602,-0.246,-2.869,18.616,-8.667
0.851,-0.551,-0.234,-8.179,19.409,0.366
0.912,-0.494,-0.194,-11.719,17.090,8.484
0.968,-0.435,-0.156,-11.169,12.085,14.038

0.990,-0.532,-0.015,-5.920,13.245,39.673
1.053,-0.657,-0.035,1.892,15.564,41.443
1.057,-0.695,-0.090,-2.930,8.911,43.457
1.024,-0.791,-0.196,-4.089,-1.587,47.668
0.996,-0.916,-0.234,-3.967,-9.888,51.575
0.985,-0.953,-0.190,-6.653,-11.658,50.598
0.988,-0.974,-0.196,-14.221,-9.216,47.668
1.047,-0.929,-0.064,-20.935,-4.028,44.312
1.061,-0.897,-0.077,-29.236,-5.493,44.189
1.076,-0.843,-0.051,-34.790,-5.127,39.612
1.058,-0.803,0.001,-36.621,1.221,37.292
1.052,-0.705,-0.023,-40.894,6.348,32.104
1.068,-0.581,-0.065,-41.626,13.916,22.827
1.072,-0.538,-0.136,-34.851,23.865,10.742
1.044,-0.499,-0.214,-28.870,30.884,-1.160
0.995,-0.442,-0.259,-28.687,32.959,-8.423
0.969,-0.354,-0.266,-31.372,30.823,-10.681
0.909,-0.242,-0.292,-33.508,25.818,-12.390
0.780,-0.224,-0.428,-36.499,20.447,-13.550
0.652,0.002,-0.346,-47.241,14.893,-10.315
0.572,0.183,-0.274,-51.208,10.437,0.549
0.507,0.309,-0.199,-53.833,8.362,24.231
0.466,0.483,-0.078,-54.504,3.052,52.795
0.456,0.683,-0.031,-53.955,-0.244,78.430
0.510,0.921,-0.056,-47.913,3.418,92.163
0.621,1.072,-0.035,-36.072,16.113,93.994
0.734,1.230,-0.059,-23.254,33.569,85.938
0.780,1.212,-0.013,-11.841,45.532,68.115
0.942,1.544,-0.308,-4.883,45.288,49.255
0.947,1.313,-0.144,-7.629,47.241,69.214
1.090,1.012,0.019,-21.973,14.954,87.952
1.103,1.038,0.133,-46.448,-41.809,96.375
1.073,1.058,0.330,-64.148,-89.722,105.469
1.002,1.099,0.544,-62.988,-104.492,105.957
1.003,1.125,0.657,-51.880,-102.905,90.637
1.046,1.036,0.663,-40.466,-95.276,67.688
1.046,0.940,0.555,-35.583,-78.491,43.518
1.052,0.953,0.500,-33.264,-52.673,23.010
1.148,1.001,0.500,-27.527,-24.109,7.080
1.212,0.985,0.491,-15.991,-3.418,-4.639
1.203,0.922,0.445,1.343,3.845,-13.611
1.171,0.803,0.354,16.785,1.343,-20.996
1.056,0.677,0.224,25.024,-4.822,-26.062
0.937,0.604,0.097,26.550,-5.920,-28.198
0.925,0.606,0.071,24.719,-1.526,-28.503
0.985,0.595,0.048,25.696,4.028,-27.161
1.042,0.571,0.077,25.574,10.193,-24.475
1.105,0.570,0.068,22.400,5.493,-21.545
1.143,0.563,0.048,19.104,-2.625,-19.287
1.176,0.579,0.094,17.273,-9.277,-20.264
1.165,0.621,0.142,17.151,-17.029,-23.254
1.115,0.628,0.168,19.714,-25.085,-24.658
1.050,0.615,0.191,24.170,-31.738,-22.766
0.979,0.631,0.227,25.024,-35.156,-17.273
0.990,0.618,0.294,25.879,-34.607,-10.742
0.931,0.609,0.302,30.518,-34.424,-5.493
0.867,0.578,0.229,35.767,-30.090,-1.953
0.876,0.540,0.180,41.077,-16.357,0.732
0.981,0.497,0.208,43.579,1.221,2.625
1.068,0.506,0.243,39.063,10.193,1.709
1.090,0.600,0.228,30.273,7.446,-3.784
1.120,0.665,0.182,27.344,0.366,-13.794
1.103,0.632,0.143,33.142,-2.808,-26.123
1.044,0.561,0.133,38.391,-1.953,-39.246
1.014,0.477,0.148,40.161,-0.732,-50.903
0.938,0.402,0.153,42.603,-0.793,-58.105
0.862,0.322,0.123,43.152,1.831,-62.073
0.845,0.214,0.082,45.166,8.301,-61.157
0.839,0.156,0.072,45.593,14.526,-56.702
0.849,0.179,0.124,39.001,14.954,-50.964
0.862,0.240,0.179,33.325,5.493,-43.884
0.848,0.289,0.180,32.898,-10.071,-37.048
0.808,0.261,0.131,38.818,-23.254,-31.616
0.784,0.128,0.059,45.349,-28.564,-26.794
0.794,-0.016,-0.027,45.837,-23.010,-22.034
0.801,-0.155,-0.041,44.373,-3.174,-21.790
0.857,-0.233,-0.008,40.405,21.790,-29.724
0.901,-0.229,0.010,31.128,37.537,-41.199
0.867,-0.193,0.044,21.484,46.509,-51.819
0.856,-0.126,0.077,12.390,52.551,-58.472
0.872,-0.044,0.083,6.714,53.284,-58.044
0.886,-0.003,0.128,6.714,45.288,-51.208
0.882,0.051,0.181,11.353,28.687,-42.358
0.875,0.036,0.185,17.456,8.057,-31.067
0.897,-0.084,0.173,23.926,-6.958,-17.029
0.891,-0.210,0.090,32.104,-13.123,-7.874
0.887,-0.308,-0.014,39.917,-7.812,-6.348
0.933,-0.407,-0.036,45.532,9.216,-11.597
1.010,-0.443,-0.005,43.762,29.358,-23.560
1.055,-0.336,0.011,36.316,40.588,-42.114
1.040,-0.227,-0.011,36.926,42.419,-58.838
0.994,-0.212,-0.028,43.274,36.255,-65.674
0.935,-0.232,-0.058,39.795,24.597,-61.829
0.899,-0.264,-0.079,32.288,11.963,-52.734
0.844,-0.292,-0.086,27.588,2.625,-45.593
0.875,-0.383,-0.067,24.536,0.488,-39.063
0.923,-0.492,-0.068,22.217,1.709,-34.180
0.915,-0.610,-0.108,19.592,3.601,-34.912
0.889,-0.677,-0.136,16.479,10.071,-39.368
0.875,-0.726,-0.141,14.099,20.386,-45.532
0.865,-0.736,-0.160,12.207,30.212,-49.683
0.870,-0.704,-0.199,7.629,35.156,-47.913
0.935,-0.680,-0.223,0.977,31.921,-38.940
0.994,-0.647,-0.204,-4.517,21.362,-28.137
0.995,-0.594,-0.201,-9.094,4.333,-20.569
0.951,-0.531,-0.227,-10.742,-10.559,-14.648
0.932,-0.507,-0.236,-7.568,-17.517,-7.263
0.953,-0.525,-0.220,-2.502,-18.433,-0.305
0.972,-0.564,-0.198,1.404,-17.212,4.700
0.953,-0.535,-0.204,3.723,-16.968,7.812
0.934,-0.500,-0.193,6.531,-15.991,10.864
0.957,-0.502,-0.179,7.568,-12.878,15.076
0.972,-0.488,-0.134,3.906,-10.254,17.761
0.993,-0.437,-0.105,-2.686,-8.789,18.677
1.011,-0.317,-0.066,-11.414,-9.216,18.433
1.034,-0.220,0.002,-17.517,-9.460,20.264
1.056,-0.148,0.070,-19.348,-10.254,22.034
1.054,-0.082,0.101,-16.907,-11.169,21.667
1.058,-0.073,0.123,-8.972,-8.850,19.653

0.946,-0.715,-0.314,-4.639,-3.418,36.804
0.961,-0.751,-0.330,-16.785,8.423,38.025
0.998,-0.766,-0.253,-25.085,16.296,42.725
1.023,-0.652,-0.184,-34.668,18.677,48.706
1.074,-0.622,-0.138,-37.415,11.047,57.190
1.116,-0.639,-0.134,-33.630,-0.732,63.721
1.117,-0.710,-0.157,-28.259,-9.827,65.247
1.116,-0.803,-0.210,-27.222,-14.343,63.171
1.191,-0.746,-0.017,-31.372,-10.925,60.974
1.151,-0.652,0.023,-40.466,-11.414,61.768
1.170,-0.469,0.045,-40.894,-10.498,56.458
1.173,-0.467,0.108,-28.198,-8.728,54.138
1.131,-0.451,0.110,-21.362,-19.226,49.988
1.067,-0.301,0.096,-22.644,-34.790,42.969
1.042,-0.232,0.089,-20.935,-39.124,33.447
1.002,-0.221,-0.002,-16.541,-30.396,13.916
0.869,-0.219,-0.094,-20.081,-15.869,-8.667
0.738,-0.138,-0.246,-37.659,-2.563,-24.353
0.562,-0.044,-0.368,-65.491,17.456,-20.325
0.569,-0.053,-0.308,-103.027,47.302,-0.610
0.589,0.053,-0.260,-119.873,65.613,15.686
0.632,0.276,-0.278,-126.831,69.763,27.283
0.670,0.538,-0.277,-124.146,65.247,40.955
0.579,0.521,-0.169,-109.131,53.772,56.091
0.563,0.784,-0.083,-100.220,34.729,70.190
0.576,1.066,0.056,-101.074,5.676,85.876
0.534,1.242,0.198,-96.375,-29.785,105.530
0.462,1.069,0.375,-93.384,-62.500,121.704
0.500,1.493,0.235,-89.111,-83.191,122.681
0.372,1.409,0.283,-82.581,-66.772,140.259
0.438,1.281,0.308,-79.041,-37.781,147.278
0.632,1.331,0.161,-82.214,-7.629,130.493
0.863,1.525,0.153,-85.632,29.114,112.183
1.151,1.596,0.261,-77.942,60.486,93.872
1.421,1.522,0.376,-57.861,67.017,76.172
1.575,1.424,0.437,-32.654,44.250,57.617
1.590,1.289,0.415,-13.062,6.836,38.635
1.489,1.162,0.395,-4.578,-27.039,18.433
1.358,1.046,0.392,-0.549,-46.692,-3.479
1.202,0.943,0.447,3.601,-50.537,-24.658
1.030,0.863,0.489,10.376,-44.128,-38.940
0.895,0.752,0.452,17.395,-36.133,-43.152
0.827,0.688,0.341,20.142,-30.579,-39.917
0.787,0.648,0.275,20.020,-23.560,-33.813
0.767,0.623,0.222,22.522,-15.259,-28.076
0.764,0.629,0.178,27.344,-7.385,-24.841
0.787,0.638,0.148,29.968,-0.610,-23.743
0.829,0.625,0.132,29.175,2.930,-25.085
0.844,0.618,0.122,26.001,3.723,-28.992
0.818,0.645,0.112,20.874,1.343,-32.776
0.816,0.630,0.091,18.677,-0.977,-34.180
0.851,0.625,0.112,21.118,2.441,-36.438
0.871,0.674,0.091,27.039,5.676,-38.391
0.883,0.657,0.072,34.241,5.432,-34.546
0.926,0.615,0.097,35.583,1.038,-25.452
0.975,0.640,0.132,31.067,-7.202,-15.991
1.004,0.628,0.137,26.611,-16.968,-10.498
1.004,0.613,0.117,27.222,-26.550,-10.498
0.989,0.641,0.106,27.649,-35.889,-11.719
0.953,0.670,0.141,20.935,-45.776,-9.888
0.843,0.707,0.140,11.230,-56.763,-5.981
0.797,0.732,0.239,1.892,-61.584,-0.244
0.814,0.648,0.401,0.671,-56.885,7.568
0.782,0.554,0.433,8.057,-50.476,12.268
0.730,0.420,0.356,16.296,-40.894,10.498
0.742,0.344,0.237,20.447,-24.048,6.104
0.767,0.369,0.210,17.639,-4.272,2.380
0.784,0.381,0.214,9.888,11.597,-2.197
0.769,0.485,0.199,1.404,21.606,-10.376
0.768,0.590,0.195,0.977,26.489,-16.235
0.814,0.601,0.214,13.794,21.667,-15.442
0.926,0.522,0.212,33.630,7.751,-6.409
1.008,0.402,0.196,51.514,-7.324,5.127
0.988,0.286,0.159,65.186,-19.165,11.047
0.921,0.072,0.028,78.064,-26.184,10.925
0.863,-0.157,-0.216,81.726,-19.775,2.380
0.836,-0.204,-0.211,73.120,8.057,-15.991
0.798,-0.211,-0.129,54.443,35.278,-29.907
0.803,-0.129,-0.100,36.255,52.002,-43.945
0.785,-0.013,-0.031,18.616,60.120,-51.514
0.773,0.066,0.036,5.066,58.533,-52.856
0.810,0.128,0.103,-0.488,50.171,-49.255
0.852,0.169,0.163,2.502,35.645,-39.795
0.905,0.137,0.188,10.376,17.517,-27.222
0.950,0.106,0.168,18.311,2.625,-14.282
0.990,0.030,0.111,27.466,-4.517,-5.188
1.016,-0.091,0.031,34.241,-6.348,-2.625
0.979,-0.159,-0.030,36.682,-2.869,-8.667
0.904,-0.154,-0.059,31.067,7.385,-20.142
0.881,-0.136,-0.014,18.616,21.057,-31.311
0.868,-0.091,0.034,5.798,30.762,-41.260
0.846,-0.016,0.054,-2.747,36.804,-50.110
0.847,0.057,0.064,-5.737,40.649,-55.054
0.904,0.062,0.110,-3.113,42.114,-54.077
0.962,0.021,0.108,0.977,39.551,-44.678
1.003,-0.026,0.110,3.174,30.945,-30.640
1.061,-0.126,0.094,2.869,19.165,-17.822
1.098,-0.256,0.060,4.028,6.592,-9.583
1.105,-0.319,0.069,4.578,-6.470,-5.920
1.048,-0.278,0.058,2.014,-21.362,-7.263
0.982,-0.233,0.035,-1.709,-30.334,-12.695
0.927,-0.191,0.045,-6.714,-26.367,-21.423
0.921,-0.142,0.091,-14.709,-11.658,-30.884
0.969,-0.140,0.121,-22.827,4.211,-38.574
1.033,-0.166,0.138,-26.245,17.944,-44.006
1.112,-0.198,0.153,-24.475,26.733,-46.936
1.177,-0.231,0.158,-17.334,26.245,-46.936
1.211,-0.288,0.123,-7.019,17.578,-44.250
1.210,-0.365,0.045,2.747,2.808,-39.734
1.174,-0.411,-0.028,7.935,-14.526,-33.020
1.119,-0.410,-0.062,5.798,-30.334,-24.841
1.055,-0.375,-0.073,-0.854,-39.063,-17.700
1.008,-0.284,-0.063,-8.423,-37.842,-12.024
1.043,-0.253,0.006,-13.733,-25.513,-9.094
1.064,-0.193,0.055,-14.343,-7.446,-11.169
1.091,-0.123,0.060,-12.939,8.179,-14.282
1.156,-0.108,0.093,-7.996,18.677,-14.099
1.189,-0.099,0.105,-0.427,20.508,-13.367
1.225,-0.092,0.109,8.240,15.991,-12.756

1.002,-0.486,-0.108,-11.047,39.856,6.836
1.075,-0.539,-0.042,-12.390,45.044,19.226
1.123,-0.611,-0.044,-14.709,41.199,32.776
1.107,-0.527,-0.185,-19.348,30.823,42.358
1.113,-0.639,-0.130,-16.296,23.193,55.847
1.156,-0.772,-0.116,-13.184,12.390,70.862
1.188,-0.811,-0.114,-12.146,2.258,81.970
1.269,-0.737,-0.089,-11.719,-9.277,89.172
1.312,-0.680,-0.076,-11.902,-26.917,94.971
1.313,-0.661,-0.054,-16.052,-41.870,89.966
1.247,-0.625,-0.036,-27.283,-44.922,73.120
1.133,-0.508,0.018,-44.678,-34.119,48.279
1.059,-0.418,0.119,-59.753,-14.893,30.029
1.062,-0.342,0.186,-65.857,5.188,19.958
1.111,-0.261,0.196,-60.608,19.043,13.123
1.114,-0.218,0.113,-45.715,20.203,11.108
1.061,-0.206,0.003,-28.687,11.414,13.123
0.979,-0.179,-0.120,-19.653,0.549,13.977
0.887,-0.090,-0.204,-19.897,-4.272,10.010
0.837,0.067,-0.207,-24.902,-0.854,1.648
0.810,0.276,-0.006,-33.081,7.690,-7.629
0.667,0.453,-0.104,-36.621,13.184,-14.343
0.517,0.533,-0.085,-25.940,15.076,-13.062
0.391,0.553,-0.035,-28.625,17.395,-1.343
0.344,0.563,-0.036,-38.025,19.348,15.442
0.344,0.582,-0.046,-49.744,22.034,32.227
0.377,0.663,-0.072,-59.753,24.658,46.692
0.391,0.846,-0.074,-65.552,23.254,59.326
0.408,1.064,-0.039,-66.467,19.958,72.144
0.482,1.197,-0.038,-58.167,11.230,86.487
0.502,1.214,0.026,-51.025,-1.892,97.717
0.692,1.574,-0.078,-44.373,-13.306,101.929
0.691,1.336,0.082,-37.537,-8.606,122.986
0.885,1.145,0.125,-38.086,-15.137,116.821
0.881,1.324,0.111,-44.983,-18.799,93.750
1.010,1.216,0.178,-41.321,-11.536,74.280
1.101,1.202,0.276,-37.109,3.357,57.922
1.206,1.137,0.355,-31.067,10.803,38.513
1.283,1.088,0.387,-20.020,2.075,17.395
1.271,1.055,0.404,-7.812,-16.724,1.770
1.201,0.992,0.406,4.639,-38.086,-5.066
1.113,0.889,0.403,18.860,-56.946,-8.850
1.008,0.798,0.382,29.724,-70.496,-9.216
0.910,0.712,0.345,35.400,-74.524,-9.094
0.815,0.648,0.313,36.438,-69.519,-11.292
0.741,0.608,0.285,34.912,-57.312,-14.404
0.737,0.566,0.237,33.142,-40.161,-17.517
0.723,0.570,0.229,30.884,-21.790,-20.081
0.775,0.589,0.212,26.611,-6.714,-20.569
0.870,0.607,0.228,18.677,4.333,-20.386
0.940,0.661,0.259,14.282,9.338,-21.851
0.972,0.697,0.254,15.808,7.629,-24.048
1.002,0.711,0.255,22.034,4.150,-24.841
1.021,0.711,0.237,27.954,-0.427,-24.231
1.022,0.695,0.234,30.273,-3.845,-22.217
1.011,0.699,0.229,30.579,-6.714,-19.348
1.001,0.710,0.236,30.334,-8.789,-17.334
0.995,0.688,0.226,35.339,-9.644,-17.578
0.976,0.679,0.212,41.870,-8.789,-18.494
0.973,0.650,0.183,47.363,-7.568,-20.935
0.969,0.595,0.150,48.157,-7.141,-23.193
0.984,0.539,0.131,43.030,-8.179,-25.146
1.000,0.504,0.130,34.485,-11.536,-28.564
0.988,0.485,0.153,24.414,-16.968,-33.020
0.951,0.510,0.203,15.503,-22.583,-37.170
0.937,0.606,0.384,8.972,-26.062,-41.748
0.838,0.632,0.380,8.484,-26.855,-46.204
0.792,0.635,0.325,20.508,-20.996,-45.776
0.768,0.562,0.247,38.025,-9.827,-41.992
0.763,0.496,0.181,45.227,-0.427,-36.804
0.782,0.483,0.161,43.701,3.052,-33.142
0.847,0.442,0.175,40.039,0.305,-30.090
0.930,0.312,0.187,41.199,-7.080,-25.513
0.933,0.161,0.141,46.753,-15.259,-23.315
0.882,0.061,0.103,51.636,-17.456,-25.757
0.838,0.022,0.119,51.636,-11.780,-30.212
0.819,0.000,0.119,43.152,-2.380,-33.447
0.798,-0.018,0.122,29.419,8.362,-36.194
0.764,0.043,0.092,16.418,19.287,-40.894
0.749,0.172,0.111,7.263,33.142,-45.410
0.768,0.260,0.157,4.883,45.288,-47.241
0.850,0.279,0.219,8.240,48.096,-45.776
0.917,0.134,0.280,16.907,39.612,-42.053
0.920,0.104,0.208,25.940,25.818,-40.222
0.863,0.017,0.162,29.114,14.893,-31.250
0.849,-0.093,0.107,33.630,13.855,-24.231
0.880,-0.232,0.080,38.208,22.156,-20.020
0.869,-0.349,0.027,35.461,32.288,-20.020
0.864,-0.381,-0.027,26.428,43.335,-26.794
0.857,-0.313,-0.032,12.512,56.213,-32.959
0.857,-0.198,-0.019,-0.732,63.965,-35.034
0.871,-0.097,-0.006,-7.141,66.528,-33.997
0.880,-0.028,0.048,-6.775,64.575,-31.494
0.924,-0.045,0.103,-1.038,54.810,-27.344
0.973,-0.167,0.063,8.301,40.283,-20.325
0.989,-0.247,0.036,14.343,29.602,-14.099
1.012,-0.291,0.009,16.418,24.170,-11.902
1.007,-0.357,-0.047,18.127,20.935,-11.963
0.990,-0.398,-0.083,16.052,19.897,-12.695
0.989,-0.407,-0.078,6.714,21.118,-15.015
0.971,-0.370,-0.093,-4.822,20.142,-17.700
0.949,-0.313,-0.089,-16.357,19.897,-19.958
0.947,-0.258,-0.070,-25.818,21.790,-22.339
0.962,-0.199,-0.036,-29.297,25.024,-24.353
0.997,-0.166,0.009,-25.879,25.024,-26.428
1.039,-0.157,0.028,-17.822,19.653,-25.513
1.053,-0.173,0.032,-5.737,10.864,-21.606
1.046,-0.256,0.021,7.080,1.404,-15.991
1.045,-0.321,0.003,18.494,-3.906,-11.963
1.011,-0.350,-0.023,25.757,-5.127,-11.597
0.977,-0.354,-0.087,26.978,-4.578,-10.742
0.971,-0.359,-0.141,21.851,-2.747,-7.446
0.988,-0.350,-0.158,10.315,-0.122,-3.052
1.004,-0.301,-0.153,-2.197,3.174,-0.244
1.039,-0.237,-0.119,-11.414,8.179,-0.732
1.093,-0.194,-0.084,-15.381,13.794,-4.089
1.130,-0.175,-0.062,-13.855,17.090,-8.667
1.155,-0.170,-0.045,-8.972,15.991,-13.245
1.158,-0.176,-0.039,-3.906,9.705,-16.113

